"NumMonths","Origin","Destination","Flow","Date","DataDate","DestFood","DestFuel","OrigFood","OrigFuel","DestConflict3","OrigConflict3","DestConflict","OrigConflict","dist","logFlow","flowLag1"
12,"Amanat Al Asimah","Al Hudaydah",6,Jan 2015,Oct 2014,-0.704188808461493,-0.835651750825249,-0.507730781517904,-0.836865975581499,0.467670748963201,0.449854643404067,1.87757855929404,1.77653468493751,-0.174080734383768,1.94591014905531,3.93182563272433
12,"Hajjah","Al Hudaydah",96,Jan 2015,Oct 2014,-0.704188808461493,-0.835651750825249,-1.28751592181769,-0.836865975581499,0.467670748963201,0.449854643404067,1.87757855929404,1.77653468493751,-0.361661717349873,4.57471097850338,1.79175946922805
12,"Taizz","Al Hudaydah",132,Jan 2015,Oct 2014,-0.704188808461493,-0.835651750825249,-0.605203924055378,-0.836865975581499,0.467670748963201,0.449854643404067,1.87757855929404,1.92825760384674,-0.0326936080836038,4.89034912822175,1.79175946922805
12,"Amanat Al Asimah","Amran",168,Jan 2015,Oct 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,0.467670748963201,0.449854643404067,1.87757855929404,1.77653468493751,-0.517445912831104,5.12989871492307,4.0943445622221
12,"Amran","Amran",360,Jan 2015,Oct 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,0.467670748963201,0.449854643404067,1.87757855929404,1.77653468493751,-1.10754755629097,5.88887795833288,4.11087386417331
12,"Hajjah","Amran",30,Jan 2015,Oct 2014,-0.493875178486537,-0.835651750825249,-1.28751592181769,-0.836865975581499,0.467670748963201,0.449854643404067,1.87757855929404,1.77653468493751,-0.670638601782761,3.43398720448515,4.0943445622221
12,"Sa'ada","Amran",522,Jan 2015,Oct 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.785292680357401,0.467670748963201,0.449854643404067,1.87757855929404,1.77653468493751,-0.619039578545529,6.25958146406492,4.0943445622221
12,"Taizz","Amran",60,Jan 2015,Oct 2014,-0.493875178486537,-0.835651750825249,-0.605203924055378,-0.836865975581499,0.467670748963201,0.449854643404067,1.87757855929404,1.92825760384674,0.71364281250957,4.11087386417331,4.0943445622221
12,"Aden","Dhamar",6,Jan 2015,Oct 2014,-0.599031993474015,-0.835651750825249,-0.800150209130325,-0.836865975581499,0.616650053280226,0.449854643404067,1.87757855929404,1.92825760384674,0.15435048728394,1.94591014905531,5.12396397940326
12,"Sa'ada","Dhamar",6,Jan 2015,Oct 2014,-0.599031993474015,-0.835651750825249,-0.507730781517904,-0.785292680357401,0.616650053280226,0.449854643404067,1.87757855929404,1.77653468493751,0.583027224981711,1.94591014905531,5.12396397940326
12,"Sana'a","Dhamar",6,Jan 2015,Oct 2014,-0.599031993474015,-0.835651750825249,-0.605203924055378,-0.836865975581499,0.616650053280226,0.449854643404067,1.87757855929404,1.77653468493751,-0.529791731010151,1.94591014905531,5.12396397940326
12,"Shabwah","Dhamar",6,Jan 2015,Oct 2014,-0.599031993474015,-0.835651750825249,-0.605203924055378,-0.836865975581499,0.616650053280226,0.449854643404067,1.87757855929404,1.77653468493751,0.285181323090052,1.94591014905531,5.12396397940326
12,"Taizz","Dhamar",6,Jan 2015,Oct 2014,-0.599031993474015,-0.835651750825249,-0.605203924055378,-0.836865975581499,0.616650053280226,0.449854643404067,1.87757855929404,1.92825760384674,-0.401172194263444,1.94591014905531,5.12396397940326
12,"Abyan","Hadramaut",42,Jan 2015,Oct 2014,-0.599031993474015,-0.835651750825249,-0.605203924055378,-0.836865975581499,0.467670748963201,0.449854643404067,1.87757855929404,1.92825760384674,2.00986005097295,3.76120011569356,1.79175946922805
12,"Aden","Hadramaut",18,Jan 2015,Oct 2014,-0.599031993474015,-0.835651750825249,-0.800150209130325,-0.836865975581499,0.467670748963201,0.449854643404067,1.87757855929404,1.92825760384674,2.90202307398895,2.94443897916644,1.79175946922805
12,"Amanat Al Asimah","Hadramaut",54,Jan 2015,Oct 2014,-0.599031993474015,-0.835651750825249,-0.507730781517904,-0.836865975581499,0.467670748963201,0.449854643404067,1.87757855929404,1.77653468493751,2.39508656597731,4.00733318523247,1.79175946922805
12,"Dhamar","Hadramaut",6,Jan 2015,Oct 2014,-0.599031993474015,-0.835651750825249,-0.605203924055378,-0.836865975581499,0.467670748963201,0.598105898776232,1.87757855929404,1.77653468493751,2.51623323902583,1.94591014905531,1.79175946922805
12,"Taizz","Hadramaut",156,Jan 2015,Oct 2014,-0.599031993474015,-0.835651750825249,-0.605203924055378,-0.836865975581499,0.467670748963201,0.449854643404067,1.87757855929404,1.92825760384674,3.07261661247423,5.05624580534831,1.79175946922805
12,"Al Hudaydah","Hajjah",42,Jan 2015,Oct 2014,-1.33512969838636,-0.835651750825249,-0.702677066592851,-0.836865975581499,0.467670748963201,0.449854643404067,1.87757855929404,1.77653468493751,-0.361661717349873,3.76120011569356,3.73766961828337
12,"Amanat Al Asimah","Hajjah",54,Jan 2015,Oct 2014,-1.33512969838636,-0.835651750825249,-0.507730781517904,-0.836865975581499,0.467670748963201,0.449854643404067,1.87757855929404,1.77653468493751,-0.659162756029016,4.00733318523247,3.73766961828337
12,"Hajjah","Hajjah",90,Jan 2015,Oct 2014,-1.33512969838636,-0.835651750825249,-1.28751592181769,-0.836865975581499,0.467670748963201,0.449854643404067,1.87757855929404,1.77653468493751,-1.10754755629097,4.51085950651685,3.2188758248682
12,"Amanat Al Asimah","Ibb",6,Jan 2015,Oct 2014,-0.599031993474015,-0.835651750825249,-0.507730781517904,-0.836865975581499,0.467670748963201,0.449854643404067,1.87757855929404,1.77653468493751,-0.113975291974604,1.94591014905531,3.98898404656427
12,"Taizz","Ibb",60,Jan 2015,Oct 2014,-0.599031993474015,-0.835651750825249,-0.605203924055378,-0.836865975581499,0.467670748963201,0.449854643404067,1.87757855929404,1.92825760384674,-0.822984183412094,4.11087386417331,3.98898404656427
13,"Al Hudaydah","Aden",72,Feb 2015,Nov 2014,-1.01965925342393,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,-0.0441403419732459,0.811493873733368,4.29045944114839,3.98898404656427
13,"Amanat Al Asimah","Aden",18,Feb 2015,Nov 2014,-1.01965925342393,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.587904144201086,-0.00630805885167207,-0.0441403419732459,0.765087773606186,2.94443897916644,4.92725368515721
13,"Ibb","Aden",6,Feb 2015,Nov 2014,-1.01965925342393,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,-0.0441403419732459,-0.122476473860624,1.94591014905531,3.80666248977032
13,"Taizz","Aden",354,Feb 2015,Nov 2014,-1.01965925342393,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,-0.0441403419732459,-0.254238889079942,5.87211778947542,2.19722457733622
13,"Marib","Al Bayda",48,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,0.107582576935984,-0.0873747473214432,3.89182029811063,3.80666248977032
13,"Aden","Al Dhale'e",6,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.995096494205272,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,-0.0441403419732459,-0.396428613901635,1.94591014905531,3.87120101090789
13,"Al Dhale'e","Al Dhale'e",54,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,-0.0441403419732459,-1.10754755629097,4.00733318523247,3.87120101090789
13,"Al Hudaydah","Al Dhale'e",6,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,-0.0441403419732459,0.256577828569781,1.94591014905531,3.87120101090789
13,"Amanat Al Asimah","Al Dhale'e",90,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.587904144201086,-0.00630805885167207,-0.0441403419732459,0.0555447756281517,4.51085950651685,3.87120101090789
13,"Ibb","Al Dhale'e",6,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,-0.0441403419732459,-0.687492484121692,1.94591014905531,3.87120101090789
13,"Sana'a","Al Dhale'e",6,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,0.107582576935984,0.0228258169899322,1.94591014905531,3.87120101090789
13,"Shabwah","Al Dhale'e",6,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,0.107582576935984,0.207765676302885,1.94591014905531,3.87120101090789
13,"Taizz","Al Dhale'e",66,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,-0.0441403419732459,-0.583927419290768,4.20469261939097,3.87120101090789
13,"Abyan","Al Hudaydah",12,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,-0.0441403419732459,1.07137728221228,2.56494935746154,1.79175946922805
13,"Aden","Al Hudaydah",90,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.995096494205272,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,-0.0441403419732459,0.811493873733368,4.51085950651685,2.56494935746154
13,"Al Hudaydah","Al Hudaydah",36,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,-0.0441403419732459,-1.10754755629097,3.61091791264422,4.11087386417331
13,"Hajjah","Al Hudaydah",24,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,-0.0441403419732459,-0.361661717349873,3.2188758248682,4.57471097850338
13,"Sana'a","Al Hudaydah",12,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,0.107582576935984,-0.215753975096687,2.56494935746154,1.79175946922805
13,"Taizz","Al Hudaydah",444,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,-0.0441403419732459,-0.0326936080836038,6.09807428216624,4.89034912822175
13,"Al Hudaydah","Al Mahwit",6,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.57518438125598,-0.736155399573251,-0.00630805885167207,-0.0441403419732459,-0.512071434238047,1.94591014905531,3.40119738166216
13,"Amanat Al Asimah","Al Mahwit",6,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.57518438125598,-0.587904144201086,-0.00630805885167207,-0.0441403419732459,-0.659787550387151,1.94591014905531,3.40119738166216
13,"Sa'ada","Amanat Al Asimah",48,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,0.46700064385683,-0.836865975581499,-0.57518438125598,-0.736155399573251,-0.00630805885167207,0.107582576935984,-0.02939459126813,3.89182029811063,1.79175946922805
13,"Taizz","Amanat Al Asimah",12,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.57518438125598,-0.736155399573251,-0.00630805885167207,-0.0441403419732459,0.160748206451225,2.56494935746154,1.79175946922805
13,"Al Jawf","Amran",138,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.57518438125598,-0.587904144201086,-0.00630805885167207,-0.0441403419732459,-0.152980265954826,4.93447393313069,3.40119738166216
13,"Amanat Al Asimah","Amran",60,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.57518438125598,-0.587904144201086,-0.00630805885167207,-0.0441403419732459,-0.517445912831104,4.11087386417331,5.12989871492307
13,"Amran","Amran",18,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.57518438125598,-0.587904144201086,-0.00630805885167207,-0.0441403419732459,-1.10754755629097,2.94443897916644,5.88887795833288
13,"Hajjah","Amran",822,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.57518438125598,-0.736155399573251,-0.00630805885167207,-0.0441403419732459,-0.670638601782761,6.71295620067707,3.43398720448515
13,"Sa'ada","Amran",1074,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,0.46700064385683,-0.836865975581499,-0.57518438125598,-0.736155399573251,-0.00630805885167207,0.107582576935984,-0.619039578545529,6.98007594056176,6.25958146406492
13,"Sana'a","Amran",96,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.57518438125598,-0.736155399573251,-0.00630805885167207,0.107582576935984,-0.483211717893563,4.57471097850338,3.40119738166216
13,"Taizz","Amran",30,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.57518438125598,-0.736155399573251,-0.00630805885167207,-0.0441403419732459,0.71364281250957,3.43398720448515,4.11087386417331
13,"Amanat Al Asimah","Dhamar",96,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.587904144201086,-0.00630805885167207,-0.0441403419732459,-0.493143910676,4.57471097850338,4.56434819146784
13,"Dhamar","Dhamar",6,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,-0.0441403419732459,-1.10754755629097,1.94591014905531,4.56434819146784
13,"Sana'a","Dhamar",24,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,0.107582576935984,-0.529791731010151,3.2188758248682,1.94591014905531
13,"Al Hudaydah","Hajjah",18,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,-0.0441403419732459,-0.361661717349873,2.94443897916644,3.76120011569356
13,"Amanat Al Asimah","Hajjah",42,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.587904144201086,-0.00630805885167207,-0.0441403419732459,-0.659162756029016,3.76120011569356,4.00733318523247
13,"Amran","Hajjah",18,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.587904144201086,-0.00630805885167207,-0.0441403419732459,-0.670638601782761,2.94443897916644,3.17805383034795
13,"Hajjah","Hajjah",12,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,-0.0441403419732459,-1.10754755629097,2.56494935746154,4.51085950651685
13,"Abyan","Ibb",12,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,-0.0441403419732459,0.162978775354269,2.56494935746154,2.89037175789616
13,"Aden","Ibb",96,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.995096494205272,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,-0.0441403419732459,-0.122476473860624,4.57471097850338,2.89037175789616
13,"Al Hudaydah","Ibb",6,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,-0.0441403419732459,-0.145928748241309,1.94591014905531,2.89037175789616
13,"Amanat Al Asimah","Ibb",396,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.587904144201086,-0.00630805885167207,-0.0441403419732459,-0.113975291974604,5.98393628068719,1.94591014905531
13,"Hadramaut","Ibb",42,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,-0.0441403419732459,2.84811856195129,3.76120011569356,2.89037175789616
13,"Hajjah","Ibb",66,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,-0.0441403419732459,0.12449479054618,4.20469261939097,2.89037175789616
13,"Ibb","Ibb",30,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,-0.0441403419732459,-1.10754755629097,3.43398720448515,2.89037175789616
13,"Lahj","Ibb",18,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,-0.0441403419732459,-0.386887289778157,2.94443897916644,2.89037175789616
13,"Marib","Ibb",42,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,0.107582576935984,0.164219067927134,3.76120011569356,2.89037175789616
13,"Sa'ada","Ibb",66,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,0.46700064385683,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,0.107582576935984,0.934634177734014,4.20469261939097,2.89037175789616
13,"Sana'a","Ibb",30,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,0.107582576935984,-0.157917407093604,3.43398720448515,2.89037175789616
13,"Shabwah","Ibb",12,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,0.107582576935984,0.530459091447909,2.56494935746154,2.89037175789616
13,"Taizz","Ibb",768,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,-0.0441403419732459,-0.822984183412094,6.64509096950564,4.11087386417331
13,"Amanat Al Asimah","Marib",60,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.587904144201086,0.150682492660471,-0.0441403419732459,-0.390672459108276,4.11087386417331,3.73766961828337
13,"Ibb","Marib",24,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,0.150682492660471,-0.0441403419732459,0.164219067927134,3.2188758248682,3.89182029811063
13,"Marib","Marib",12,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,0.150682492660471,0.107582576935984,-1.10754755629097,2.56494935746154,2.94443897916644
13,"Amanat Al Asimah","Sana'a",54,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.587904144201086,0.150682492660471,-0.0441403419732459,-1.05773654073699,4.00733318523247,3.17805383034795
13,"Sana'a","Sana'a",60,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,0.150682492660471,0.107582576935984,-1.10754755629097,4.11087386417331,2.94443897916644
13,"Al Hudaydah","Taizz",12,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,-0.0441403419732459,-0.0326936080836038,2.56494935746154,4.04305126783455
13,"Taizz","Taizz",450,Feb 2015,Nov 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.724163685573006,-0.736155399573251,-0.00630805885167207,-0.0441403419732459,-1.10754755629097,6.11146733950268,4.04305126783455
14,"Abyan","Abyan",72,Mar 2015,Dec 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.128246468304903,-0.143150378084592,2.8195218683669,2.68687219839288,-1.10754755629097,4.29045944114839,3.40119738166216
14,"Aden","Abyan",126,Mar 2015,Dec 2014,-0.493875178486537,-0.835651750825249,-0.800150209130325,-0.836865975581499,-0.128246468304903,-0.143150378084592,2.8195218683669,2.68687219839288,-0.211009056193486,4.84418708645859,4.27666611901606
14,"Al Bayda","Abyan",30,Mar 2015,Dec 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.128246468304903,-0.143150378084592,2.8195218683669,2.68687219839288,-0.710021868971789,3.43398720448515,4.46590811865458
14,"Al Hudaydah","Abyan",24,Mar 2015,Dec 2014,-0.493875178486537,-0.835651750825249,-0.410257638980431,-0.836865975581499,-0.128246468304903,-0.143150378084592,2.8195218683669,2.68687219839288,1.07137728221228,3.2188758248682,2.89037175789616
14,"Amanat Al Asimah","Abyan",84,Mar 2015,Dec 2014,-0.493875178486537,-0.835651750825249,-0.605203924055378,-0.836865975581499,-0.128246468304903,-0.291401633456757,2.8195218683669,2.68687219839288,0.606526797974481,4.44265125649032,1.79175946922805
14,"Ibb","Abyan",60,Mar 2015,Dec 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.128246468304903,-0.291401633456757,2.8195218683669,2.68687219839288,0.162978775354269,4.11087386417331,5.93489419561959
14,"Lahj","Abyan",60,Mar 2015,Dec 2014,-0.493875178486537,-0.835651750825249,-0.507730781517904,-0.836865975581499,-0.128246468304903,-0.291401633456757,2.8195218683669,2.68687219839288,-0.244987985884111,4.11087386417331,4.0943445622221
