"Destination","Origin","M_Size","OrigFood","OrigFuel","OrigWage","DestFood","DestFuel","DestWage","NumMonths","OriginConflict","DestConflict","OriginConflict3","DestConflict3","dist","logFlow","flowLag1","id"
9,6,4931,3.21291592511357,2.03719462823352,-0.623517497195673,-0.187384235358955,-0.7341140824426,-1.58117385320539,19,0.286984199012945,-0.693484553982342,0.00570217971101871,-0.822070619948937,-0.109923602218688,8.50329708622413,8.82187986268384,82
10,6,31,3.21291592511357,2.03719462823352,-0.623517497195673,0.0690378391341684,-0.570983746452224,0.09586318883443,19,0.286984199012945,1.06653722393543,0.00570217971101871,0.278947569890033,1.22410022600721,3.43398720448515,2.39789527279837,91
10,12,50,0.0768939071796028,-0.757615994105341,0.579782923756417,0.0690378391341684,-0.570983746452224,0.09586318883443,19,0.15839813304635,1.06653722393543,-0.0103710785348057,0.278947569890033,0.69145361781001,3.91202300542815,3.25809653802148,97
10,9,81,-0.342262206436937,-0.74601926953132,-1.29201773105795,0.0690378391341684,-0.570983746452224,0.09586318883443,19,-0.693484553982342,1.06653722393543,-0.822070619948937,0.278947569890033,1.94998691195046,4.39444915467244,4.77068462446567,94
10,8,167,0.459335616683745,-0.108199417960212,0.847183017301327,0.0690378391341684,-0.570983746452224,0.09586318883443,19,3.07569450466348,1.06653722393543,0.174471391292175,0.278947569890033,-0.839948338031188,5.11799381241676,2.70805020110221,93
10,13,269,0.000405565278774308,-0.467697879754837,0.312382830211508,0.0690378391341684,-0.570983746452224,0.09586318883443,19,0.801328462879326,1.06653722393543,-0.380056018188766,0.278947569890033,-0.148685197914094,5.59471137960184,2.99573227355399,98
12,10,6,-0.152571118522883,-0.595261850069058,0.312382830211508,0.379225832472624,-0.746662569826475,0.375369362507733,19,1.06653722393543,0.15839813304635,0.278947569890033,-0.0103710785348057,0.69145361781001,1.79175946922805,5.04985600724954,117
12,8,342,0.459335616683745,-0.108199417960212,0.847183017301327,0.379225832472624,-0.746662569826475,0.375369362507733,19,3.07569450466348,0.15839813304635,0.174471391292175,-0.0103710785348057,0.497210091373817,5.8348107370626,5.4510384535657,115
12,6,1324,3.21291592511357,2.03719462823352,-0.623517497195673,0.379225832472624,-0.746662569826475,0.375369362507733,19,0.286984199012945,0.15839813304635,0.00570217971101871,-0.0103710785348057,-0.244353992215216,7.18841273649695,6.25958146406492,113
8,4,79,-0.152571118522883,-0.502488053476897,0.312382830211508,0.896205821370049,-0.0439472763294716,0.654875536181035,19,-0.548825229769922,3.07569450466348,-0.621154891876132,0.174471391292175,0.223452174055524,4.36944785246702,4.71849887129509,73
8,7,623,-0.993942879431996,2.53585378491638,1.5156832511636,0.896205821370049,-0.0439472763294716,0.654875536181035,19,-0.251469952222171,3.07569450466348,-0.621154891876132,0.174471391292175,-0.515647856765596,6.43454651878745,6.18620862390049,75
8,10,2306,-0.152571118522883,-0.595261850069058,0.312382830211508,0.896205821370049,-0.0439472763294716,0.654875536181035,19,1.06653722393543,3.07569450466348,0.278947569890033,0.174471391292175,-0.839948338031188,7.743269700829,6.00881318544259,77
8,12,2751,0.0768939071796028,-0.757615994105341,0.579782923756417,0.896205821370049,-0.0439472763294716,0.654875536181035,19,0.15839813304635,3.07569450466348,-0.0103710785348057,0.174471391292175,0.497210091373817,7.91971976092457,9.15112101231621,78
11,13,41,0.000405565278774308,-0.467697879754837,0.312382830211508,-0.29078023313844,-0.332562486158598,1.49339405720094,19,0.801328462879326,-0.733667699596903,-0.380056018188766,-0.789924103457288,0.697231358801493,3.71357206670431,3.55534806148941,109
11,4,80,-0.152571118522883,-0.502488053476897,0.312382830211508,-0.29078023313844,-0.332562486158598,1.49339405720094,19,-0.548825229769922,-0.733667699596903,-0.621154891876132,-0.789924103457288,0.552180157501138,4.38202663467388,5.27811465923052,101
11,14,110,-0.30554780232454,-0.363327358588655,1.24828315761869,-0.29078023313844,-0.332562486158598,1.49339405720094,19,-0.918510169423883,-0.733667699596903,-0.910473540300971,-0.789924103457288,-0.638783164405157,4.70048036579242,4.0943445622221,110
11,7,150,-0.993942879431996,2.53585378491638,1.5156832511636,-0.29078023313844,-0.332562486158598,1.49339405720094,19,-0.251469952222171,-0.733667699596903,-0.621154891876132,-0.789924103457288,-0.520077624506963,5.01063529409626,4.78749174278205,103
11,10,154,-0.152571118522883,-0.595261850069058,0.312382830211508,-0.29078023313844,-0.332562486158598,1.49339405720094,19,1.06653722393543,-0.733667699596903,0.278947569890033,-0.789924103457288,-0.256763827779522,5.03695260241363,5.50125821054473,106
11,8,259,0.459335616683745,-0.108199417960212,0.847183017301327,-0.29078023313844,-0.332562486158598,1.49339405720094,19,3.07569450466348,-0.733667699596903,0.174471391292175,-0.789924103457288,-0.445269039122866,5.55682806169954,5.73657229747919,104
4,10,3,-0.152571118522883,-0.595261850069058,0.312382830211508,0.0690378391341684,-0.470595847381223,0.09586318883443,19,1.06653722393543,-0.548825229769922,0.278947569890033,-0.621154891876132,-0.115604019338875,1.09861228866811,2.89037175789616,37
4,1,10,-0.418750548337766,-0.514084778050917,-0.0887173101058552,0.0690378391341684,-0.470595847381223,0.09586318883443,19,-0.61311826275322,-0.548825229769922,-0.814033990826025,-0.621154891876132,-0.730194465761741,2.30258509299405,3.09104245335832,28
4,11,11,-0.418750548337766,-0.374924083162676,1.64938329793605,0.0690378391341684,-0.470595847381223,0.09586318883443,19,-0.733667699596903,-0.548825229769922,-0.789924103457288,-0.621154891876132,0.552180157501138,2.39789527279837,1.79175946922805,38
4,12,15,0.0768939071796028,-0.757615994105341,0.579782923756417,0.0690378391341684,-0.470595847381223,0.09586318883443,19,0.15839813304635,-0.548825229769922,-0.0103710785348057,-0.621154891876132,1.602051122462,2.70805020110221,2.30258509299405,39
4,8,42,0.459335616683745,-0.108199417960212,0.847183017301327,0.0690378391341684,-0.470595847381223,0.09586318883443,19,3.07569450466348,-0.548825229769922,0.174471391292175,-0.621154891876132,0.223452174055524,3.73766961828337,3.8286413964891,35
4,5,46,-0.458524486126197,-0.502488053476897,-0.623517497195673,0.0690378391341684,-0.470595847381223,0.09586318883443,19,-0.291653097836732,-0.548825229769922,-0.331836243451293,-0.621154891876132,-0.428473924430582,3.8286413964891,4.93447393313069,32
4,13,84,0.000405565278774308,-0.467697879754837,0.312382830211508,0.0690378391341684,-0.470595847381223,0.09586318883443,19,0.801328462879326,-0.548825229769922,-0.380056018188766,-0.621154891876132,-0.709553888317339,4.43081679884331,5.24702407216049,40
4,6,219,3.21291592511357,2.03719462823352,-0.623517497195673,0.0690378391341684,-0.470595847381223,0.09586318883443,19,0.286984199012945,-0.548825229769922,0.00570217971101871,-0.621154891876132,1.89657254617299,5.3890717298165,4.26267987704132,33
4,7,962,-0.993942879431996,2.53585378491638,1.5156832511636,0.0690378391341684,-0.470595847381223,0.09586318883443,19,-0.251469952222171,-0.548825229769922,-0.621154891876132,-0.621154891876132,0.86373253513719,6.86901445066571,2.07944154167984,34
14,4,20,-0.152571118522883,-0.502488053476897,0.312382830211508,-0.137754156424802,-0.320013998774723,1.07413479669099,19,-0.548825229769922,-0.918510169423883,-0.621154891876132,-0.910473540300971,0.00886524145048985,2.99573227355399,3.55534806148941,133
14,13,30,0.000405565278774308,-0.467697879754837,0.312382830211508,-0.137754156424802,-0.320013998774723,1.07413479669099,19,0.801328462879326,-0.918510169423883,-0.380056018188766,-0.910473540300971,0.192429312819273,3.40119738166216,3.40119738166216,142
14,8,110,0.459335616683745,-0.108199417960212,0.847183017301327,-0.137754156424802,-0.320013998774723,1.07413479669099,19,3.07569450466348,-0.918510169423883,0.174471391292175,-0.910473540300971,-0.551979458278626,4.70048036579242,4.55387689160054,137
14,10,125,-0.152571118522883,-0.595261850069058,0.312382830211508,-0.137754156424802,-0.320013998774723,1.07413479669099,19,1.06653722393543,-0.918510169423883,0.278947569890033,-0.910473540300971,-0.597297472148853,4.8283137373023,5.61677109766657,139
14,11,125,-0.418750548337766,-0.374924083162676,1.64938329793605,-0.137754156424802,-0.320013998774723,1.07413479669099,19,-0.733667699596903,-0.918510169423883,-0.789924103457288,-0.910473540300971,-0.638783164405157,4.8283137373023,3.55534806148941,140
2,5,115,-0.458524486126197,-0.502488053476897,-0.623517497195673,0.0690378391341684,-0.493183124672199,1.21388788352764,19,-0.291653097836732,0.986170932706306,-0.331836243451293,0.0298120670797553,1.90614147614251,4.74493212836325,2.56494935746154,9
2,9,430,-0.342262206436937,-0.74601926953132,-1.29201773105795,0.0690378391341684,-0.493183124672199,1.21388788352764,19,-0.693484553982342,0.986170932706306,-0.822070619948937,0.0298120670797553,1.27498223590102,6.06378520868761,4.60517018598809,13
2,10,459,-0.152571118522883,-0.595261850069058,0.312382830211508,0.0690378391341684,-0.493183124672199,1.21388788352764,19,1.06653722393543,0.986170932706306,0.278947569890033,0.0298120670797553,0.0844003208248961,6.12905021006055,7.28756064030972,14
2,7,701,-0.993942879431996,2.53585378491638,1.5156832511636,0.0690378391341684,-0.493183124672199,1.21388788352764,19,-0.251469952222171,0.986170932706306,-0.621154891876132,0.0298120670797553,-0.77961921826261,6.55250788703459,6.289715570909,11
2,8,2223,0.459335616683745,-0.108199417960212,0.847183017301327,0.0690378391341684,-0.493183124672199,1.21388788352764,19,3.07569450466348,0.986170932706306,0.174471391292175,0.0298120670797553,-0.255400089568315,7.7066129139642,6.4707995037826,12
2,13,2558,0.000405565278774308,-0.467697879754837,0.312382830211508,0.0690378391341684,-0.493183124672199,1.21388788352764,19,0.801328462879326,0.986170932706306,-0.380056018188766,0.0298120670797553,1.07703828393187,7.84698098213879,5.2257466737132,16
2,6,3371,3.21291592511357,2.03719462823352,-0.623517497195673,0.0690378391341684,-0.493183124672199,1.21388788352764,19,0.286984199012945,0.986170932706306,0.00570217971101871,0.0298120670797553,0.990310551779744,8.12296471523406,8.15851624480683,10
